Date,Station ID,Latitude,Longitude,CO_subAQI,NO2_subAQI,O3_subAQI,PM2.5_subAQI,SO2_subAQI,AQI,date,MeanTemp,TotalPrecip,MaxTemp,MinTemp,TotalRain,SnowOnGround,MaxGustSpd,wx_n,TempRange,TotalTraffic,tr_n
2022-06-25,34021,43.78047,-79.467372,,19.0,71.0,52.0,1.0,71.0,2022-06-25,,,,,,,,,,66537.0,92.0
2022-06-25,35125,43.709444,-79.5435,3.0,25.0,71.0,54.0,3.0,71.0,2022-06-25,24.8,0.0,30.7,18.9,0.0,,,1.0,11.8,78522.0,112.0
2022-06-25,44008,43.314603,-79.80277,,7.0,71.0,58.0,,71.0,2022-06-25,22.5,0.0,27.200000000000003,17.85,,,,2.0,9.350000000000001,23945.0,30.0
2022-06-25,44017,43.486917,-79.702278,,20.0,61.0,55.0,,61.0,2022-06-25,,,,,,,,,,24378.0,27.0
2022-06-25,44029,43.52965,-79.862449,,8.0,77.0,46.0,7.0,77.0,2022-06-25,,,,,,,,,,6444.0,16.0
2022-06-25,45027,43.952248,-78.91252,,7.0,54.0,39.0,,54.0,2022-06-25,21.2,0.0,28.2,14.2,,,,1.0,14.0,5595.0,26.0
2022-06-25,46090,43.669911,-79.766589,,8.0,77.0,52.0,,77.0,2022-06-25,,,,,,,,,,23422.0,27.0
2022-06-25,46108,43.546174,-79.658797,,12.0,71.0,55.0,,71.0,2022-06-25,,,,,,,,,,42271.0,45.0
2022-06-25,47045,44.382338,-79.702446,,11.0,74.0,54.0,,74.0,2022-06-25,23.0,0.0,32.0,14.0,0.0,0.0,,2.0,18.0,1503.0,3.0
2022-06-25,48006,44.044306,-79.48325,,15.0,84.0,63.0,,84.0,2022-06-25,,,,,,,,,,1483.0,3.0
2022-06-25,49005,45.338261,-80.039269,,17.0,77.0,52.0,,77.0,2022-06-25,23.1,0.0,29.6,16.7,,,,1.0,12.900000000000002,109.0,3.0
2022-06-25,49010,45.224278,-78.932944,,,49.0,40.0,,49.0,2022-06-25,,,,,,,,,,,
2022-06-25,51001,45.434333,-75.676,,5.0,38.0,45.0,0.0,45.0,2022-06-25,22.8,0.0,30.5,15.1,,,,1.0,15.4,8741.0,14.0
2022-06-25,52023,44.219953,-76.521143,,8.0,47.0,32.0,,47.0,2022-06-25,20.55,0.0,25.6,15.5,,,,3.0,10.100000000000001,3186.0,25.0
2022-06-25,54012,44.150528,-77.3955,,12.0,49.0,36.0,,49.0,2022-06-25,22.4,0.0,29.65,15.1,0.0,0.0,,2.0,14.549999999999999,0.0,5.0
2022-06-25,56051,45.017976,-74.735339,,4.0,37.0,44.0,,44.0,2022-06-25,23.8,0.0,30.5,17.0,0.0,0.0,,1.0,13.5,145.0,3.0
2022-06-25,59006,44.301918,-78.34622,,7.0,49.0,38.0,,49.0,2022-06-25,20.7,0.0,28.8,12.6,,,,1.0,16.200000000000003,,
2022-06-25,63203,48.379389,-89.290167,,11.0,34.0,53.0,,53.0,2022-06-25,15.25,2.2,18.8,11.7,,,,2.0,7.100000000000001,1854.0,9.0
2022-06-25,71078,46.533194,-84.309917,,12.0,71.0,19.0,0.0,71.0,2022-06-25,,,,,,,,,,321.0,3.0
2022-06-25,75010,46.3225,-79.44945,,8.0,51.0,32.0,,51.0,2022-06-25,21.65,0.05,29.85,13.35,,,,3.0,16.5,0.0,3.0
2022-06-25,77233,46.492002,-81.003099,,11.0,61.0,49.0,3.0,61.0,2022-06-25,,,,,,,,,,84.0,3.0
2022-06-26,12008,42.315778,-83.043667,2.0,9.0,49.0,61.0,3.0,61.0,2022-06-26,24.7,0.0,29.9,19.4,,,54.0,1.0,10.5,750.0,45.0
2022-06-26,12016,42.292889,-83.073139,,8.0,47.0,51.0,1.0,51.0,2022-06-26,24.7,0.0,29.9,19.4,,,54.0,1.0,10.5,1164.0,46.0
2022-06-26,13001,42.403694,-82.208306,,4.0,64.0,78.0,,78.0,2022-06-26,,,,,,,,,,329.0,6.0
2022-06-26,14111,42.990263,-82.395341,,10.0,51.0,57.0,16.0,57.0,2022-06-26,24.299999999999997,0.0,29.75,18.799999999999997,,,42.0,2.0,10.950000000000003,577.0,10.0
2022-06-26,15020,43.333084,-81.74289,,5.0,74.0,33.0,,74.0,2022-06-26,,,,,,,,,,409.0,3.0
2022-06-26,15026,42.974485,-81.200813,,12.0,64.0,53.0,,64.0,2022-06-26,22.7,0.0,28.75,16.55,,,36.0,2.0,12.2,2237.0,6.0
2022-06-26,16015,42.672127,-81.162948,,8.0,74.0,65.0,,74.0,2022-06-26,,,,,,,,,,,
2022-06-26,18007,44.314472,-81.549722,,,77.0,42.0,,77.0,2022-06-26,,,,,,,,,,,
2022-06-26,21005,43.138611,-80.292639,,8.0,80.0,65.0,,80.0,2022-06-26,21.9,6.6,29.8,13.9,,,44.0,1.0,15.9,0.0,14.0
2022-06-26,26060,43.443833,-80.503806,,9.0,51.0,72.0,,72.0,2022-06-26,,,,,,,,,,3452.0,5.0
2022-06-26,27067,43.160056,-79.23475,,6.0,74.0,52.0,,74.0,2022-06-26,23.9,,29.5,18.2,,,47.0,2.0,11.3,11533.0,28.0
2022-06-26,28028,43.551611,-80.264167,,7.0,74.0,60.0,,74.0,2022-06-26,21.2,0.4,28.1,14.2,,,35.0,1.0,13.900000000000002,1720.0,9.0
2022-06-26,29000,43.25778,-79.861664,3.0,14.0,58.0,62.0,3.0,62.0,2022-06-26,23.200000000000003,16.6,29.25,17.1,,,43.0,2.0,12.149999999999999,12369.0,21.0
2022-06-26,29118,43.257444,-79.90775,,20.0,51.0,60.0,,60.0,2022-06-26,23.200000000000003,16.6,29.25,17.1,,,43.0,2.0,12.149999999999999,2486.0,8.0
2022-06-26,29214,43.241324,-79.889328,,14.0,54.0,70.0,14.0,70.0,2022-06-26,23.0,15.5,29.066666666666666,16.866666666666664,14.4,,46.0,3.0,12.200000000000003,5470.0,12.0
2022-06-26,31129,43.645451,-79.3891,,21.0,71.0,54.0,,71.0,2022-06-26,23.0,2.4,26.95,19.1,,,58.0,2.0,7.849999999999998,115538.0,299.0
2022-06-26,33003,43.747917,-79.274056,,11.0,48.0,56.0,,56.0,2022-06-26,,,,,,,,,,83261.0,120.0
2022-06-26,34021,43.78047,-79.467372,,12.0,58.0,55.0,7.0,58.0,2022-06-26,,,,,,,,,,66997.0,92.0
2022-06-26,35125,43.709444,-79.5435,3.0,16.0,47.0,46.0,0.0,47.0,2022-06-26,25.1,0.4,31.4,18.7,0.4,,46.0,1.0,12.7,78217.0,112.0
2022-06-26,44008,43.314603,-79.80277,,25.0,54.0,55.0,,55.0,2022-06-26,23.200000000000003,16.6,29.25,17.1,,,43.0,2.0,12.149999999999999,23203.0,30.0
2022-06-26,44017,43.486917,-79.702278,,7.0,61.0,58.0,,61.0,2022-06-26,,,,,,,,,,22813.0,27.0
2022-06-26,44029,43.52965,-79.862449,,22.0,64.0,57.0,0.0,64.0,2022-06-26,,,,,,,,,,6428.0,16.0
2022-06-26,45027,43.952248,-78.91252,,4.0,40.0,53.0,,53.0,2022-06-26,,,,,,,45.0,1.0,,5746.0,26.0
2022-06-26,46090,43.669911,-79.766589,,18.0,64.0,57.0,,64.0,2022-06-26,,,,,,,,,,19998.0,27.0
2022-06-26,46108,43.546174,-79.658797,,9.0,58.0,70.0,,70.0,2022-06-26,,,,,,,,,,39090.0,45.0
2022-06-26,47045,44.382338,-79.702446,,5.0,48.0,52.0,,52.0,2022-06-26,22.0,0.0,30.5,15.0,0.0,0.0,,2.0,15.5,1674.0,3.0
2022-06-26,48006,44.044306,-79.48325,,9.0,64.0,55.0,,64.0,2022-06-26,,,,,,,,,,1252.0,3.0
2022-06-26,49005,45.338261,-80.039269,,2.0,49.0,51.0,,51.0,2022-06-26,20.5,0.0,24.5,16.6,,,,1.0,7.899999999999999,151.0,3.0
2022-06-26,49010,45.224278,-78.932944,,,48.0,47.0,,48.0,2022-06-26,,,,,,,,,,,
2022-06-26,51001,45.434333,-75.676,,7.0,50.0,51.0,0.0,51.0,2022-06-26,24.0,0.0,30.7,17.3,,,44.0,1.0,13.399999999999999,8898.0,14.0
2022-06-26,52023,44.219953,-76.521143,,4.0,46.0,53.0,,53.0,2022-06-26,20.7,1.0,25.1,16.299999999999997,,,,3.0,8.800000000000004,4093.0,25.0
2022-06-26,54012,44.150528,-77.3955,,8.0,45.0,52.0,,52.0,2022-06-26,22.85,0.85,28.35,17.35,0.3,0.0,,2.0,11.0,0.0,5.0
2022-06-26,56051,45.017976,-74.735339,,4.0,48.0,55.0,,55.0,2022-06-26,25.3,8.0,33.5,17.0,8.0,0.0,,1.0,16.5,240.0,3.0
2022-06-26,59006,44.301918,-78.34622,,5.0,50.0,63.0,,63.0,2022-06-26,19.5,0.0,26.3,12.7,,,41.0,1.0,13.600000000000001,,
2022-06-26,63203,48.379389,-89.290167,,8.0,28.0,22.0,,28.0,2022-06-26,13.7,0.3,17.65,9.8,,,63.5,2.0,7.849999999999998,1704.0,9.0
2022-06-26,71078,46.533194,-84.309917,,3.0,50.0,13.0,3.0,50.0,2022-06-26,,,,,,,,,,340.0,3.0
2022-06-26,75010,46.3225,-79.44945,,5.0,51.0,42.0,,51.0,2022-06-26,18.4,0.0,23.450000000000003,13.350000000000001,,,40.0,3.0,10.100000000000001,0.0,3.0
2022-06-26,77233,46.492002,-81.003099,,8.0,64.0,47.0,6.0,64.0,2022-06-26,,,,,,,,,,95.0,3.0
2022-06-27,12008,42.315778,-83.043667,1.0,7.0,40.0,41.0,0.0,41.0,2022-06-27,19.4,0.0,24.5,14.3,,,54.0,1.0,10.2,1123.0,45.0
2022-06-27,12016,42.292889,-83.073139,,6.0,40.0,23.0,0.0,40.0,2022-06-27,19.4,0.0,24.5,14.3,,,54.0,1.0,10.2,1718.0,46.0
2022-06-27,13001,42.403694,-82.208306,,1.0,39.0,7.0,,39.0,2022-06-27,,,,,,,,,,302.0,6.0
2022-06-27,14111,42.990263,-82.395341,,4.0,35.0,14.0,0.0,35.0,2022-06-27,16.1,0.0,21.450000000000003,10.8,,,44.0,2.0,10.650000000000002,1123.0,10.0
2022-06-27,15020,43.333084,-81.74289,,1.0,31.0,18.0,,31.0,2022-06-27,,,,,,,,,,351.0,3.0
2022-06-27,15026,42.974485,-81.200813,,5.0,32.0,19.0,,32.0,2022-06-27,14.95,0.0,20.6,9.25,,,41.0,2.0,11.350000000000001,2184.0,6.0
2022-06-27,16015,42.672127,-81.162948,,2.0,34.0,7.0,,34.0,2022-06-27,,,,,,,,,,,
2022-06-27,18007,44.314472,-81.549722,,,30.0,15.0,,30.0,2022-06-27,,,,,,,,,,,
2022-06-27,21005,43.138611,-80.292639,,4.0,32.0,10.0,,32.0,2022-06-27,15.6,0.0,21.6,9.6,,,44.0,1.0,12.000000000000002,0.0,14.0
2022-06-27,26060,43.443833,-80.503806,,2.0,28.0,6.0,,28.0,2022-06-27,,,,,,,,,,4640.0,5.0
2022-06-27,27067,43.160056,-79.23475,,8.0,32.0,24.0,,32.0,2022-06-27,18.5,,22.6,14.4,,,40.0,2.0,8.200000000000001,11203.0,28.0
2022-06-27,28028,43.551611,-80.264167,,3.0,31.0,14.0,,31.0,2022-06-27,13.9,0.1,17.9,9.9,,,37.0,1.0,7.999999999999998,1876.0,9.0
2022-06-27,29000,43.25778,-79.861664,1.0,6.0,30.0,18.0,3.0,30.0,2022-06-27,17.049999999999997,0.2,21.25,12.95,,,39.5,2.0,8.3,13021.0,21.0
2022-06-27,29118,43.257444,-79.90775,,8.0,31.0,18.0,,31.0,2022-06-27,17.049999999999997,0.2,21.25,12.95,,,39.5,2.0,8.3,3286.0,8.0
2022-06-27,29214,43.241324,-79.889328,,9.0,31.0,7.0,20.0,31.0,2022-06-27,16.5,0.1,21.033333333333335,12.033333333333333,0.0,,41.333333333333336,3.0,9.000000000000002,5671.0,12.0
2022-06-27,31129,43.645451,-79.3891,,15.0,23.0,21.0,,23.0,2022-06-27,17.8,0.0,21.9,13.649999999999999,,,58.0,2.0,8.25,128432.0,299.0
2022-06-27,33003,43.747917,-79.274056,,6.0,25.0,17.0,,25.0,2022-06-27,,,,,,,,,,100823.0,120.0
2022-06-27,34021,43.78047,-79.467372,,8.0,26.0,24.0,0.0,26.0,2022-06-27,,,,,,,,,,83065.0,92.0
2022-06-27,35125,43.709444,-79.5435,1.0,17.0,22.0,48.0,0.0,48.0,2022-06-27,17.2,0.0,22.0,12.3,0.0,,53.0,1.0,9.7,98758.0,112.0
2022-06-27,44008,43.314603,-79.80277,,13.0,28.0,6.0,,28.0,2022-06-27,17.049999999999997,0.2,21.25,12.95,,,39.5,2.0,8.3,26022.0,30.0
2022-06-27,44017,43.486917,-79.702278,,5.0,29.0,16.0,,29.0,2022-06-27,,,,,,,,,,26521.0,27.0
2022-06-27,44029,43.52965,-79.862449,,8.0,30.0,13.0,4.0,30.0,2022-06-27,,,,,,,,,,7606.0,16.0
2022-06-27,45027,43.952248,-78.91252,,2.0,27.0,24.0,,27.0,2022-06-27,,,,,,,,1.0,,6794.0,26.0
2022-06-27,46090,43.669911,-79.766589,,2.0,27.0,18.0,,27.0,2022-06-27,,,,,,,,,,26681.0,27.0
2022-06-27,46108,43.546174,-79.658797,,4.0,29.0,11.0,,29.0,2022-06-27,,,,,,,,,,45946.0,45.0
2022-06-27,47045,44.382338,-79.702446,,7.0,23.0,11.0,,23.0,2022-06-27,15.5,0.0,18.5,12.5,0.0,0.0,,2.0,6.0,1454.0,3.0
2022-06-27,48006,44.044306,-79.48325,,3.0,27.0,17.0,,27.0,2022-06-27,,,,,,,,,,1613.0,3.0
2022-06-27,49005,45.338261,-80.039269,,0.0,28.0,12.0,,28.0,2022-06-27,15.2,0.0,16.7,13.7,,,,1.0,3.0,129.0,3.0
2022-06-27,49010,45.224278,-78.932944,,,27.0,9.0,,27.0,2022-06-27,,,,,,,,,,,
2022-06-27,51001,45.434333,-75.676,,2.0,32.0,23.0,0.0,32.0,2022-06-27,18.8,1.4,22.4,15.2,,,41.0,1.0,7.199999999999999,11607.0,14.0
2022-06-27,52023,44.219953,-76.521143,,2.0,29.0,17.0,,29.0,2022-06-27,18.5,2.3,22.700000000000003,14.350000000000001,,,49.0,3.0,8.350000000000001,4204.0,25.0
2022-06-27,54012,44.150528,-77.3955,,7.0,33.0,18.0,,33.0,2022-06-27,19.15,0.0,22.75,15.45,0.0,0.0,37.0,2.0,7.300000000000001,0.0,5.0
2022-06-27,56051,45.017976,-74.735339,,2.0,29.0,29.0,,29.0,2022-06-27,22.5,0.0,25.0,20.0,0.0,0.0,,1.0,5.0,284.0,3.0
2022-06-27,59006,44.301918,-78.34622,,1.0,28.0,16.0,,28.0,2022-06-27,15.4,0.0,20.1,10.6,,,52.0,1.0,9.500000000000002,,
2022-06-27,63203,48.379389,-89.290167,,9.0,31.0,18.0,,31.0,2022-06-27,16.6,0.0,24.25,8.95,,,37.5,2.0,15.3,2258.0,9.0
2022-06-27,71078,46.533194,-84.309917,,3.0,32.0,11.0,0.0,32.0,2022-06-27,,,,,,,,,,356.0,3.0
2022-06-27,75010,46.3225,-79.44945,,7.0,29.0,29.0,,29.0,2022-06-27,14.4,0.75,18.4,10.35,,,38.5,3.0,8.049999999999999,0.0,3.0
2022-06-27,77233,46.492002,-81.003099,,7.0,25.0,14.0,17.0,25.0,2022-06-27,,,,,,,,,,144.0,3.0
2022-06-28,12008,42.315778,-83.043667,2.0,26.0,48.0,49.0,16.0,49.0,2022-06-28,18.3,0.0,26.3,10.2,,,33.0,1.0,16.1,1176.0,45.0
2022-06-28,12016,42.292889,-83.073139,,20.0,47.0,35.0,16.0,47.0,2022-06-28,18.3,0.0,26.3,10.2,,,33.0,1.0,16.1,1792.0,46.0
2022-06-28,13001,42.403694,-82.208306,,7.0,43.0,27.0,,43.0,2022-06-28,,,,,,,,,,295.0,6.0
2022-06-28,14111,42.990263,-82.395341,,17.0,64.0,19.0,13.0,64.0,2022-06-28,17.2,0.0,26.25,8.1,,,33.0,2.0,18.15,996.0,10.0
2022-06-28,15020,43.333084,-81.74289,,3.0,46.0,34.0,,46.0,2022-06-28,,,,,,,,,,299.0,3.0
2022-06-28,15026,42.974485,-81.200813,,7.0,41.0,18.0,,41.0,2022-06-28,15.4,0.0,24.1,6.6,,,39.0,2.0,17.5,2072.0,6.0
2022-06-28,16015,42.672127,-81.162948,,4.0,38.0,17.0,,38.0,2022-06-28,,,,,,,,,,,
2022-06-28,18007,44.314472,-81.549722,,,48.0,22.0,,48.0,2022-06-28,,,,,,,,,,,
2022-06-28,21005,43.138611,-80.292639,,4.0,41.0,28.0,,41.0,2022-06-28,16.1,0.0,24.7,7.4,,,,1.0,17.299999999999997,0.0,14.0
2022-06-28,26060,43.443833,-80.503806,,3.0,38.0,31.0,,38.0,2022-06-28,,,,,,,,,,4344.0,5.0
2022-06-28,27067,43.160056,-79.23475,,6.0,36.0,18.0,,36.0,2022-06-28,16.7,,24.1,9.2,,,31.0,2.0,14.900000000000002,11303.0,28.0
2022-06-28,28028,43.551611,-80.264167,,4.0,42.0,24.0,,42.0,2022-06-28,15.8,1.7,23.7,7.8,,,,1.0,15.899999999999999,1761.0,9.0
2022-06-28,29000,43.25778,-79.861664,1.0,7.0,37.0,19.0,7.0,37.0,2022-06-28,17.15,0.0,23.9,10.45,,,34.0,2.0,13.45,13320.0,21.0
2022-06-28,29118,43.257444,-79.90775,,8.0,37.0,22.0,,37.0,2022-06-28,17.15,0.0,23.9,10.45,,,34.0,2.0,13.45,3178.0,8.0
2022-06-28,29214,43.241324,-79.889328,,6.0,38.0,45.0,14.0,45.0,2022-06-28,16.733333333333334,0.0,23.566666666666666,9.9,0.0,,33.0,3.0,13.666666666666666,6487.0,12.0
2022-06-28,31129,43.645451,-79.3891,,17.0,35.0,37.0,,37.0,2022-06-28,17.05,0.0,22.299999999999997,11.75,,,37.0,2.0,10.549999999999997,116565.0,299.0
2022-06-28,33003,43.747917,-79.274056,,12.0,35.0,34.0,,35.0,2022-06-28,,,,,,,,,,88809.0,120.0
2022-06-28,34021,43.78047,-79.467372,,12.0,38.0,28.0,3.0,38.0,2022-06-28,,,,,,,,,,70951.0,92.0
2022-06-28,35125,43.709444,-79.5435,1.0,17.0,37.0,27.0,1.0,37.0,2022-06-28,17.6,0.0,24.1,11.0,0.0,,36.0,1.0,13.100000000000001,83178.0,112.0
2022-06-28,44008,43.314603,-79.80277,,9.0,35.0,31.0,,35.0,2022-06-28,17.15,0.0,23.9,10.45,,,34.0,2.0,13.45,25978.0,30.0
2022-06-28,44017,43.486917,-79.702278,,7.0,38.0,21.0,,38.0,2022-06-28,,,,,,,,,,28307.0,27.0
2022-06-28,44029,43.52965,-79.862449,,6.0,41.0,25.0,6.0,41.0,2022-06-28,,,,,,,,,,6563.0,16.0
2022-06-28,45027,43.952248,-78.91252,,3.0,36.0,28.0,,36.0,2022-06-28,,,,,,,32.0,1.0,,5747.0,26.0
2022-06-28,46090,43.669911,-79.766589,,5.0,36.0,26.0,,36.0,2022-06-28,,,,,,,,,,24681.0,27.0
2022-06-28,46108,43.546174,-79.658797,,7.0,38.0,28.0,,38.0,2022-06-28,,,,,,,,,,43462.0,45.0
2022-06-28,47045,44.382338,-79.702446,,9.0,31.0,31.0,,31.0,2022-06-28,15.8,0.0,25.0,7.75,0.0,0.0,,2.0,17.25,1296.0,3.0
2022-06-28,48006,44.044306,-79.48325,,8.0,37.0,35.0,,37.0,2022-06-28,,,,,,,,,,1547.0,3.0
2022-06-28,49005,45.338261,-80.039269,,1.0,38.0,34.0,,38.0,2022-06-28,17.0,2.2,22.5,11.4,,,,1.0,11.1,97.0,3.0
2022-06-28,49010,45.224278,-78.932944,,,30.0,22.0,,30.0,2022-06-28,,,,,,,,,,,
2022-06-28,51001,45.434333,-75.676,,3.0,29.0,30.0,0.0,30.0,2022-06-28,19.2,0.0,24.4,14.0,,,36.0,1.0,10.399999999999999,12517.0,14.0
2022-06-28,52023,44.219953,-76.521143,,1.0,28.0,11.0,,28.0,2022-06-28,16.75,0.0,20.700000000000003,12.75,,,35.0,3.0,7.950000000000003,4043.0,25.0
2022-06-28,54012,44.150528,-77.3955,,4.0,35.0,12.0,,35.0,2022-06-28,16.950000000000003,0.0,21.95,11.9,0.0,0.0,,2.0,10.049999999999999,0.0,5.0
2022-06-28,56051,45.017976,-74.735339,,3.0,29.0,7.0,,29.0,2022-06-28,,,,,,,,1.0,,227.0,3.0
2022-06-28,59006,44.301918,-78.34622,,7.0,38.0,25.0,,38.0,2022-06-28,15.8,0.0,23.0,8.5,,,33.0,1.0,14.5,,
2022-06-28,63203,48.379389,-89.290167,,13.0,34.0,24.0,,34.0,2022-06-28,13.85,2.1,21.4,6.300000000000001,,,38.0,2.0,15.099999999999998,2265.0,9.0
2022-06-28,71078,46.533194,-84.309917,,7.0,36.0,27.0,3.0,36.0,2022-06-28,,,,,,,,,,433.0,3.0
2022-06-28,75010,46.3225,-79.44945,,8.0,42.0,38.0,,42.0,2022-06-28,14.1,3.6,21.5,6.6,,,46.0,3.0,14.9,0.0,3.0
2022-06-28,77233,46.492002,-81.003099,,4.0,35.0,30.0,6.0,35.0,2022-06-28,,,,,,,,,,120.0,3.0
2022-06-29,12008,42.315778,-83.043667,2.0,15.0,84.0,55.0,6.0,84.0,2022-06-29,22.5,2.5,27.5,17.4,,,,1.0,10.100000000000001,1624.0,45.0
2022-06-29,12016,42.292889,-83.073139,,19.0,84.0,52.0,21.0,84.0,2022-06-29,22.5,2.5,27.5,17.4,,,,1.0,10.100000000000001,2343.0,46.0
2022-06-29,13001,42.403694,-82.208306,,5.0,64.0,33.0,,64.0,2022-06-29,,,,,,,,,,314.0,6.0
2022-06-29,14111,42.990263,-82.395341,,8.0,49.0,46.0,4.0,49.0,2022-06-29,18.8,1.5,23.25,14.3,,,32.0,2.0,8.95,1083.0,10.0
2022-06-29,15020,43.333084,-81.74289,,6.0,48.0,16.0,,48.0,2022-06-29,,,,,,,,,,350.0,3.0
2022-06-29,15026,42.974485,-81.200813,,11.0,48.0,23.0,,48.0,2022-06-29,18.0,5.0,24.25,11.7,,,,2.0,12.55,2281.0,6.0
2022-06-29,16015,42.672127,-81.162948,,7.0,48.0,42.0,,48.0,2022-06-29,,,,,,,,,,,
2022-06-29,18007,44.314472,-81.549722,,,44.0,29.0,,44.0,2022-06-29,,,,,,,,,,,
2022-06-29,21005,43.138611,-80.292639,,10.0,50.0,28.0,,50.0,2022-06-29,17.8,2.6,24.9,10.6,,,,1.0,14.299999999999999,0.0,14.0
2022-06-29,26060,43.443833,-80.503806,,7.0,44.0,35.0,,44.0,2022-06-29,,,,,,,,,,4824.0,5.0
2022-06-29,27067,43.160056,-79.23475,,11.0,48.0,21.0,,48.0,2022-06-29,18.7,,24.8,12.6,,,,2.0,12.200000000000001,11775.0,28.0
2022-06-29,28028,43.551611,-80.264167,,7.0,48.0,32.0,,48.0,2022-06-29,16.5,4.4,22.9,10.1,,,,1.0,12.799999999999999,2158.0,9.0
2022-06-29,29000,43.25778,-79.861664,2.0,19.0,44.0,52.0,1.0,52.0,2022-06-29,19.0,1.5,24.700000000000003,13.3,,,,2.0,11.400000000000002,15531.0,21.0
2022-06-29,29118,43.257444,-79.90775,,25.0,44.0,32.0,,44.0,2022-06-29,19.0,1.5,24.700000000000003,13.3,,,,2.0,11.400000000000002,4025.0,8.0
2022-06-29,29214,43.241324,-79.889328,,11.0,45.0,53.0,4.0,53.0,2022-06-29,18.466666666666665,1.95,24.433333333333334,12.466666666666667,2.4,,32.0,3.0,11.966666666666667,6244.0,12.0
2022-06-29,31129,43.645451,-79.3891,,52.0,38.0,55.0,,55.0,2022-06-29,17.8,2.5,22.15,13.45,,,32.0,2.0,8.7,153528.0,299.0
2022-06-29,33003,43.747917,-79.274056,,22.0,40.0,32.0,,40.0,2022-06-29,,,,,,,,,,112236.0,120.0
2022-06-29,34021,43.78047,-79.467372,,25.0,41.0,37.0,3.0,41.0,2022-06-29,,,,,,,,,,87576.0,92.0
2022-06-29,35125,43.709444,-79.5435,2.0,34.0,32.0,30.0,0.0,34.0,2022-06-29,19.8,4.2,25.2,14.4,4.2,,33.0,1.0,10.799999999999999,107554.0,112.0
2022-06-29,44008,43.314603,-79.80277,,20.0,42.0,31.0,,42.0,2022-06-29,19.0,1.5,24.700000000000003,13.3,,,,2.0,11.400000000000002,30256.0,30.0
2022-06-29,44017,43.486917,-79.702278,,12.0,46.0,39.0,,46.0,2022-06-29,,,,,,,,,,30671.0,27.0
2022-06-29,44029,43.52965,-79.862449,,10.0,46.0,32.0,3.0,46.0,2022-06-29,,,,,,,,,,7317.0,16.0
2022-06-29,45027,43.952248,-78.91252,,7.0,40.0,20.0,,40.0,2022-06-29,,,,,,,,1.0,,6868.0,26.0
2022-06-29,46090,43.669911,-79.766589,,7.0,44.0,36.0,,44.0,2022-06-29,,,,,,,,,,30295.0,27.0
2022-06-29,46108,43.546174,-79.658797,,16.0,44.0,40.0,,44.0,2022-06-29,,,,,,,,,,52300.0,45.0
2022-06-29,47045,44.382338,-79.702446,,10.0,31.0,28.0,,31.0,2022-06-29,18.0,3.5,23.25,14.0,3.5,0.0,,2.0,9.25,1435.0,3.0
2022-06-29,48006,44.044306,-79.48325,,9.0,41.0,33.0,,41.0,2022-06-29,,,,,,,,,,1556.0,3.0
2022-06-29,49005,45.338261,-80.039269,,1.0,42.0,42.0,,42.0,2022-06-29,16.1,9.2,20.0,12.3,,,,1.0,7.699999999999999,169.0,3.0
2022-06-29,49010,45.224278,-78.932944,,,35.0,27.0,,35.0,2022-06-29,,,,,,,,,,,
2022-06-29,51001,45.434333,-75.676,,10.0,33.0,24.0,0.0,33.0,2022-06-29,16.6,1.3,21.3,11.8,,,33.0,1.0,9.5,13583.0,14.0
2022-06-29,52023,44.219953,-76.521143,,9.0,40.0,32.0,,40.0,2022-06-29,17.15,0.3,21.65,12.600000000000001,,,,3.0,9.049999999999997,5186.0,25.0
2022-06-29,54012,44.150528,-77.3955,,6.0,50.0,23.0,,50.0,2022-06-29,17.6,0.25,22.5,12.7,0.4,0.0,,2.0,9.8,0.0,5.0
2022-06-29,56051,45.017976,-74.735339,,2.0,34.0,52.0,,52.0,2022-06-29,17.0,0.0,20.0,14.0,0.0,0.0,,1.0,6.0,197.0,3.0
2022-06-29,59006,44.301918,-78.34622,,7.0,41.0,38.0,,41.0,2022-06-29,15.4,0.6,22.3,8.4,,,,1.0,13.9,,
2022-06-29,63203,48.379389,-89.290167,,6.0,27.0,19.0,,27.0,2022-06-29,12.6,1.3,21.35,3.8,,,37.0,2.0,17.55,2089.0,9.0
2022-06-29,71078,46.533194,-84.309917,,13.0,26.0,12.0,47.0,47.0,2022-06-29,,,,,,,,,,379.0,3.0
2022-06-29,75010,46.3225,-79.44945,,8.0,43.0,14.0,,43.0,2022-06-29,15.2,2.45,20.35,10.05,,,34.0,3.0,10.3,0.0,3.0
2022-06-29,77233,46.492002,-81.003099,,3.0,26.0,21.0,7.0,26.0,2022-06-29,,,,,,,,,,124.0,3.0
2022-06-30,12008,42.315778,-83.043667,2.0,22.0,115.0,59.0,9.0,115.0,2022-06-30,24.4,0.0,32.2,16.5,,,52.0,1.0,15.700000000000003,1277.0,45.0
2022-06-30,12016,42.292889,-83.073139,,14.0,112.0,54.0,4.0,112.0,2022-06-30,24.4,0.0,32.2,16.5,,,52.0,1.0,15.700000000000003,1967.0,46.0
2022-06-30,13001,42.403694,-82.208306,,8.0,101.0,58.0,,101.0,2022-06-30,,,,,,,,,,352.0,6.0
2022-06-30,14111,42.990263,-82.395341,,13.0,115.0,47.0,52.0,115.0,2022-06-30,22.95,0.0,31.799999999999997,14.05,,,47.0,2.0,17.749999999999996,1131.0,10.0
