ConditionName,Outcome,CountryName,Date,SourceName,CountValue,source_file
COVID-19,Unspecified,AUSTRALIA,2021-07-13,World Health Organization COVID-19 Dashboard,121.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-07-14,World Health Organization COVID-19 Dashboard,99.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-07-15,World Health Organization COVID-19 Dashboard,108.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-07-16,World Health Organization COVID-19 Dashboard,85.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-07-17,World Health Organization COVID-19 Dashboard,116.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-07-18,World Health Organization COVID-19 Dashboard,139.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-07-19,World Health Organization COVID-19 Dashboard,127.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-07-20,World Health Organization COVID-19 Dashboard,119.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-07-21,World Health Organization COVID-19 Dashboard,110.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-07-22,World Health Organization COVID-19 Dashboard,141.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-07-23,World Health Organization COVID-19 Dashboard,159.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-07-24,World Health Organization COVID-19 Dashboard,150.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-07-25,World Health Organization COVID-19 Dashboard,178.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-07-26,World Health Organization COVID-19 Dashboard,161.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-07-27,World Health Organization COVID-19 Dashboard,165.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-07-28,World Health Organization COVID-19 Dashboard,186.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-07-29,World Health Organization COVID-19 Dashboard,204.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-07-30,World Health Organization COVID-19 Dashboard,261.0,AllNationalFiltered.csv
COVID-19,Unspecified,AUSTRALIA,2021-07-31,World Health Organization COVID-19 Dashboard,177.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-01-04,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-01-05,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-01-06,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-01-07,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-01-08,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-01-09,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-01-10,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-01-11,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-01-12,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-01-13,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-01-14,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-01-15,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-01-16,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-01-17,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-01-18,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-01-19,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-01-20,World Health Organization COVID-19 Dashboard,1.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-01-21,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-01-22,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-01-23,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-01-24,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-01-25,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-01-26,World Health Organization COVID-19 Dashboard,1.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-01-27,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-01-28,World Health Organization COVID-19 Dashboard,1.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-01-29,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-01-30,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-01-31,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-02-01,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-02-02,World Health Organization COVID-19 Dashboard,1.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-02-03,World Health Organization COVID-19 Dashboard,1.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-02-04,World Health Organization COVID-19 Dashboard,3.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-02-05,World Health Organization COVID-19 Dashboard,3.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-02-06,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-02-07,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-02-08,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-02-09,World Health Organization COVID-19 Dashboard,1.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-02-10,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-02-11,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-02-12,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-02-13,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-02-14,World Health Organization COVID-19 Dashboard,1.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-02-15,World Health Organization COVID-19 Dashboard,1.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-02-16,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-02-17,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-02-18,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-02-19,World Health Organization COVID-19 Dashboard,2.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-02-20,World Health Organization COVID-19 Dashboard,5.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-02-21,World Health Organization COVID-19 Dashboard,3.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-02-22,World Health Organization COVID-19 Dashboard,1.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-02-23,World Health Organization COVID-19 Dashboard,5.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-02-24,World Health Organization COVID-19 Dashboard,6.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-02-25,World Health Organization COVID-19 Dashboard,0.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-02-26,World Health Organization COVID-19 Dashboard,4.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-02-27,World Health Organization COVID-19 Dashboard,4.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-02-28,World Health Organization COVID-19 Dashboard,8.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-02-29,World Health Organization COVID-19 Dashboard,5.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-03-01,World Health Organization COVID-19 Dashboard,4.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-03-02,World Health Organization COVID-19 Dashboard,9.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-03-03,World Health Organization COVID-19 Dashboard,18.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-03-04,World Health Organization COVID-19 Dashboard,36.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-03-05,World Health Organization COVID-19 Dashboard,51.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-03-06,World Health Organization COVID-19 Dashboard,70.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-03-07,World Health Organization COVID-19 Dashboard,78.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-03-08,World Health Organization COVID-19 Dashboard,130.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-03-09,World Health Organization COVID-19 Dashboard,146.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-03-10,World Health Organization COVID-19 Dashboard,214.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-03-11,World Health Organization COVID-19 Dashboard,390.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-03-12,World Health Organization COVID-19 Dashboard,498.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-03-13,World Health Organization COVID-19 Dashboard,530.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-03-14,World Health Organization COVID-19 Dashboard,734.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-03-15,World Health Organization COVID-19 Dashboard,951.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-03-16,World Health Organization COVID-19 Dashboard,1218.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-03-17,World Health Organization COVID-19 Dashboard,2172.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-03-18,World Health Organization COVID-19 Dashboard,2343.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-03-19,World Health Organization COVID-19 Dashboard,3199.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-03-20,World Health Organization COVID-19 Dashboard,4888.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-03-21,World Health Organization COVID-19 Dashboard,6117.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-03-22,World Health Organization COVID-19 Dashboard,7542.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-03-23,World Health Organization COVID-19 Dashboard,9122.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-03-24,World Health Organization COVID-19 Dashboard,10833.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-03-25,World Health Organization COVID-19 Dashboard,10689.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-03-26,World Health Organization COVID-19 Dashboard,11402.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-03-27,World Health Organization COVID-19 Dashboard,14075.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-03-28,World Health Organization COVID-19 Dashboard,18527.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-03-29,World Health Organization COVID-19 Dashboard,20206.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-03-30,World Health Organization COVID-19 Dashboard,20794.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-03-31,World Health Organization COVID-19 Dashboard,26250.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-04-01,World Health Organization COVID-19 Dashboard,15269.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-04-02,World Health Organization COVID-19 Dashboard,23701.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-04-03,World Health Organization COVID-19 Dashboard,28400.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-04-04,World Health Organization COVID-19 Dashboard,29912.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-04-05,World Health Organization COVID-19 Dashboard,31709.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-04-06,World Health Organization COVID-19 Dashboard,32491.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-04-07,World Health Organization COVID-19 Dashboard,27019.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-04-08,World Health Organization COVID-19 Dashboard,28615.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-04-09,World Health Organization COVID-19 Dashboard,29131.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-04-10,World Health Organization COVID-19 Dashboard,34163.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-04-11,World Health Organization COVID-19 Dashboard,34776.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-04-12,World Health Organization COVID-19 Dashboard,32644.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-04-13,World Health Organization COVID-19 Dashboard,32119.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-04-14,World Health Organization COVID-19 Dashboard,27137.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-04-15,World Health Organization COVID-19 Dashboard,24965.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-04-16,World Health Organization COVID-19 Dashboard,25058.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-04-17,World Health Organization COVID-19 Dashboard,25214.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-04-18,World Health Organization COVID-19 Dashboard,31625.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-04-19,World Health Organization COVID-19 Dashboard,30290.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-04-20,World Health Organization COVID-19 Dashboard,27651.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-04-21,World Health Organization COVID-19 Dashboard,26892.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-04-22,World Health Organization COVID-19 Dashboard,26063.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-04-23,World Health Organization COVID-19 Dashboard,25220.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-04-24,World Health Organization COVID-19 Dashboard,31124.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-04-25,World Health Organization COVID-19 Dashboard,32947.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-04-26,World Health Organization COVID-19 Dashboard,34872.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-04-27,World Health Organization COVID-19 Dashboard,32870.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-04-28,World Health Organization COVID-19 Dashboard,26575.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-04-29,World Health Organization COVID-19 Dashboard,24145.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-04-30,World Health Organization COVID-19 Dashboard,23580.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-05-01,World Health Organization COVID-19 Dashboard,27008.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-05-02,World Health Organization COVID-19 Dashboard,31426.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-05-03,World Health Organization COVID-19 Dashboard,32131.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-05-04,World Health Organization COVID-19 Dashboard,28395.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-05-05,World Health Organization COVID-19 Dashboard,26794.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-05-06,World Health Organization COVID-19 Dashboard,21533.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-05-07,World Health Organization COVID-19 Dashboard,22853.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-05-08,World Health Organization COVID-19 Dashboard,25299.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-05-09,World Health Organization COVID-19 Dashboard,29519.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-05-10,World Health Organization COVID-19 Dashboard,28303.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-05-11,World Health Organization COVID-19 Dashboard,25861.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-05-12,World Health Organization COVID-19 Dashboard,21613.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-05-13,World Health Organization COVID-19 Dashboard,19784.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-05-14,World Health Organization COVID-19 Dashboard,24181.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-05-15,World Health Organization COVID-19 Dashboard,17451.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-05-16,World Health Organization COVID-19 Dashboard,34350.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-05-17,World Health Organization COVID-19 Dashboard,26879.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-05-18,World Health Organization COVID-19 Dashboard,25816.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-05-19,World Health Organization COVID-19 Dashboard,20018.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-05-20,World Health Organization COVID-19 Dashboard,23114.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-05-21,World Health Organization COVID-19 Dashboard,21688.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-05-22,World Health Organization COVID-19 Dashboard,23974.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-05-23,World Health Organization COVID-19 Dashboard,25797.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-05-24,World Health Organization COVID-19 Dashboard,26005.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-05-25,World Health Organization COVID-19 Dashboard,21210.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-05-26,World Health Organization COVID-19 Dashboard,21677.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-05-27,World Health Organization COVID-19 Dashboard,19513.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-05-28,World Health Organization COVID-19 Dashboard,16814.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-05-29,World Health Organization COVID-19 Dashboard,19776.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-05-30,World Health Organization COVID-19 Dashboard,24188.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-05-31,World Health Organization COVID-19 Dashboard,23780.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-06-01,World Health Organization COVID-19 Dashboard,24067.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-06-02,World Health Organization COVID-19 Dashboard,21317.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-06-03,World Health Organization COVID-19 Dashboard,17207.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-06-04,World Health Organization COVID-19 Dashboard,20801.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-06-05,World Health Organization COVID-19 Dashboard,20987.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-06-06,World Health Organization COVID-19 Dashboard,20635.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-06-07,World Health Organization COVID-19 Dashboard,24698.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-06-08,World Health Organization COVID-19 Dashboard,23699.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-06-09,World Health Organization COVID-19 Dashboard,17753.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-06-10,World Health Organization COVID-19 Dashboard,18072.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-06-11,World Health Organization COVID-19 Dashboard,18526.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-06-12,World Health Organization COVID-19 Dashboard,22224.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-06-13,World Health Organization COVID-19 Dashboard,22979.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-06-14,World Health Organization COVID-19 Dashboard,28385.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-06-15,World Health Organization COVID-19 Dashboard,26406.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-06-16,World Health Organization COVID-19 Dashboard,20506.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-06-17,World Health Organization COVID-19 Dashboard,20673.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-06-18,World Health Organization COVID-19 Dashboard,24774.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-06-19,World Health Organization COVID-19 Dashboard,25817.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-06-20,World Health Organization COVID-19 Dashboard,28633.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-06-21,World Health Organization COVID-19 Dashboard,33191.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-06-22,World Health Organization COVID-19 Dashboard,33326.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-06-23,World Health Organization COVID-19 Dashboard,27245.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-06-24,World Health Organization COVID-19 Dashboard,28745.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-06-25,World Health Organization COVID-19 Dashboard,37883.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-06-26,World Health Organization COVID-19 Dashboard,37171.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-06-27,World Health Organization COVID-19 Dashboard,47153.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-06-28,World Health Organization COVID-19 Dashboard,46522.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-06-29,World Health Organization COVID-19 Dashboard,43398.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-06-30,World Health Organization COVID-19 Dashboard,37519.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-07-01,World Health Organization COVID-19 Dashboard,38654.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-07-02,World Health Organization COVID-19 Dashboard,46604.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-07-03,World Health Organization COVID-19 Dashboard,59257.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED STATES OF AMERICA,2020-07-04,World Health Organization COVID-19 Dashboard,55387.0,AllNationalFiltered.csv
